user_id,rec
716,2 4 20 19 3 6 8 35 48 31 
717,4 1 9 7 3 6 35 26 15 29 
718,2 1 4 11 19 14 44 20 3 7 
719,56 168 184 224 373 2 240 4 1 382 
720,17 27 4 50 42 5 14 80 7 22 
721,1 47 50 2 27 42 9 8 7 19 
722,3 41 58 5 342 2 40 4 1 31 
723,7 1 20 15 87 51 131 2 81 6 
725,2 3 146 171 1 19 316 474 347 6 
726,2 1 14 60 74 228 22 66 84 19 
727,4 45 1 95 3 20 465 326 14 22 
728,4 6 2 596 1 88 44 3 20 14 
729,19 11 1 2 4 27 42 8 22 80 
730,6 7 4 2 14 3 1 8 11 30 
731,3 20 19 31 6 170 41 5 40 80 
733,4 2 6 8 1 3 20 7 51 14 
734,7 14 6 1 2 11 4 19 3 70 
735,1 48 14 55 19 65 24 228 8 58 
736,14 51 6 7 121 90 125 10 448 50 
737,6 2 38 14 3 15 203 20 36 211 
738,262 715 3 1 7 88 8 15 2 6 
739,11 28 42 2 9 37 80 6 145 20 
740,116 2 4 175 1 3 20 22 19 48 
741,31 35 7 1 4 6 184 104 14 22 
742,76 2 11 4 7 42 5 6 56 22 
743,2 6 1 7 3 20 15 62 1191 8 
745,2 35 1 9 7 19 3 6 4 11 
746,2 3 7 1 4 31 40 39 58 9 
747,6 1 20 8 2 3 179 33 7 72 
748,77 60 8 175 6 25 44 34 7 22 
749,11 1 17 28 6 47 4 27 9 3 
750,36 101 3 7 51 4 506 523 21 33 
751,2 51 3 7 81 4 1 107 10 88 
752,1 3 20 9 66 31 7 80 41 33 
753,7 2 1 4 15 6 3 14 88 18 
754,171 3 1 139 146 318 4 254 66 165 
756,55 40 2 76 3 1 6 22 48 7 
757,4 6 9 2 20 1 41 39 8 5 
758,2 4 6 7 3 8 25 15 44 24 
759,261 799 2 139 171 1239 1149 1 9 316 
760,1 22 6 8 14 48 19 26 3 80 
761,6 4 88 179 8 3 1 7 202 51 
762,4 1 2 6 44 7 51 88 34 3 
763,1 2 3 8 6 60 16 20 51 10 
764,2 7 6 10 4 3 8 15 19 51 
765,60 116 148 175 4 3 2 20 6 304 
766,4 2 1 3 8 22 45 19 20 7 
767,17 27 28 47 4 6 2 37 22 19 
770,262 4 88 2 7 1 6 15 3 8 
772,186 2 9 7 39 31 1 41 5 11 
773,17 27 47 37 1 2 42 4 145 9 
776,4 14 1 7 8 3 20 51 9 74 
778,2 4 6 22 20 40 41 39 48 55 
779,
781,8 72 2 6 1 7 179 262 3 88 
782,94 8 4 15 7 1 53 36 3 2 
783,2 3 8 6 7 208 182 22 19 10 
784,34 4 7 88 6 262 1 51 8 2 
785,10 2 1 7 267 4 6 197 9 205 
786,116 77 60 4 175 3 2 304 309 8 
787,4 2 35 6 3 56 8 14 25 24 
788,4 2 3 19 6 22 9 20 66 8 
789,41 58 3 2 4 66 20 6 99 60 
790,1 19 7 33 22 3 80 44 26 24 
791,2 9 4 3 1 139 261 7 347 22 
792,6 1 2 14 7 20 44 24 106 25 
793,3 53 34 94 4 1875 31 4736 40 2 
794,1 4 77 56 148 6 3 20 144 7 
795,7 10 89 15 3 1 5 69 82 40 
796,2 4 19 391 8 7 1 174 10 25 
797,
798,2 4 133 3 9 171 6 116 254 8 
799,6 34 87 32 3 118 179 88 135 1 
800,1 4 41 7 39 40 31 55 15 56 
801,96 182 208 324 344 4 8 7 6 3 
805,4 1 9 2 6 83 20 15 8 7 
806,4 19 8 22 20 11 80 17 7 24 
807,2 9 1 12 7 4 56 6 104 11 
808,2 9 1 35 3 7 6 56 4 184 
809,4 3 2 20 1 33 8 48 6 31 
810,242 467 7 376 3 182 1 344 4 573 
811,11 27 17 50 42 2 136 9 6 1 
812,4 22 1 20 35 9 80 103 48 14 
813,1 6 7 4 2 93 14 11 203 3 
814,582 275 11 2 3 17 9 37 1 5 
815,2 133 4 3 9 146 325 139 316 171 
816,4 1 8 72 202 393 24 6 51 2 
817,4 2 66 77 41 116 60 175 103 48 
818,88 1 6 81 202 7 87 8 2 3 
819,2 9 3 17 1 4 89 37 11 31 
821,
822,4 2 1 20 22 6 48 33 9 14 
823,41 40 39 31 2 3 9 4 76 7 
824,2 1 4 6 3 31 41 39 40 7 
825,1 4 2 7 3 80 6 48 44 33 
826,51 7 4 1 87 36 179 34 6 2 
827,19 4 6 1 2 80 20 22 48 33 
829,2 4 1 6 3 9 179 81 26 22 
830,22 33 4 20 2 1 48 3 7 65 
831,1 55 2 4 76 19 9 20 22 116 
832,2 71 23 9 3 27 17 1 10 11 
833,4 2 116 1 3 148 19 20 8 7 
834,1 6 4 2 7 3 51 8 19 30 
835,3 496 2505 40 31 2416 476 4 2 55 
836,343 5 390 837 556 2 713 624 3 1118 
837,4 2 8 19 20 3 14 7 44 80 
838,1 3 40 41 33 20 39 58 6 7 
839,28 42 2 9 4 6 37 14 5 80 
840,4 8 393 401 88 6 118 596 207 44 
841,15 4 7 1 2 6 9 14 8 3 
842,4 1 2 6 20 8 22 103 24 3 
843,17 27 37 50 42 5 2 1 9 4 
844,139 171 316 254 1 165 269 325 9 31 
845,786 7 580 2 35 3 1 4 256 10 
846,4 7 3 1 2 52 44 6 10 32 
847,3 636 2 4 1 40 32 15 39 10 
848,38 2 203 154 7 44 3 358 323 19 
849,4 1 3 6 44 19 25 20 14 22 
850,261 388 139 1794 799 509 964 2 408 853 
851,2 19 8 6 22 48 33 14 24 3 
852,22 6 20 7 103 80 39 9 8 41 
853,4 6 2 8 14 11 20 19 44 177 
854,55 76 2 7 1 6 20 15 9 94 
855,2 42 4 1 11 28 9 3 47 50 
856,39 55 2 4 8 7 9 22 20 25 
857,1 4 22 19 6 3 20 24 80 8 
858,94 262 4 7 8 3 2 1 66 36 
859,4 1 8 2 6 3 19 14 26 60 
860,40 2 3 9 5 1 7 28 4 186 
861,4 6 1 2 7 14 106 25 88 766 
862,40 58 3 2 4 7 9 20 48 33 
863,4 2 7 20 14 3 9 35 19 93 
864,1 22 6 7 20 3 19 48 116 65 
865,6 1 2 4 7 63 3 8 15 81 
866,2 1 11 17 19 22 27 37 7 8 
867,1 4 8 135 2 541 177 14 6 24 
868,4 2 48 8 33 20 6 80 17 14 
869,2 4 1 160 7 30 3 584 9 14 
870,139 325 133 261 171 165 843 254 269 314 
871,3 4 2 10 32 1 7 34 20 8 
872,2 6 7 8 1 4 51 25 3 52 
874,1 2 4 3 6 9 22 8 11 7 
875,3 7 4 1 2 30 59 6 120 15 
876,39 41 60 116 3 1 2 20 76 48 
877,94 99 2 262 15 2730 3 4 6 16 
878,95 45 4 220 191 1 326 389 3 20 
879,96 324 344 3 8 66 20 7 1 2 
880,4 77 3 66 48 129 6 31 19 9 
881,4 6 1 2 66 77 20 67 3 7 
882,179 596 4 813 8 88 2 34 6 99 
883,2 6 38 8 93 14 3 15 7 20 
884,4 2 96 34 138 3 1 208 66 99 
885,64 198 3 2 9 4 1 29 8 12 
886,1 6 4 7 14 3 24 8 90 84 
888,4 2 1 101 3 7 8 20 19 80 
889,41 40 20 1 7 33 6 19 9 141 
890,40 41 39 2 1 9 3 58 4 76 
891,4 1 14 20 3 7 19 9 24 44 
892,2 7 8 4 25 15 6 10 1 3 
893,4 2 1 6 8 14 3 7 20 48 
894,133 146 171 261 2 316 3 165 347 269 
896,4 11 9 42 6 73 3 8 14 47 
897,1 4 2 85 14 7 15 3 8 132 
898,34 94 99 540 3 346 147 53 262 738 
899,35 4 56 2 1 20 184 22 24 373 
900,31 3 35 9 4 56 20 6 149 33 
901,4 1 20 6 22 19 3 33 172 25 
902,2 1 41 6 40 31 11 39 58 4 
903,2 4 3 1 8 19 71 11 20 15 
905,2 4 7 1 6 3 34 9 36 88 
907,2 4 6 1 45 7 3 9 22 19 
908,8 4 2 16 1 6 3 7 15 14 
909,2 4 1 7 3 15 8 9 10 36 
910,4 19 2 1 8 14 3 20 11 22 
912,6 1 7 2 4 8 26 14 3 15 
913,1 4 2 6 8 3 14 7 22 19 
914,4 1 14 20 84 9 8 19 22 48 
915,41 39 55 3 76 2 4 9 1 43 
916,2 4 1 88 6 87 21 3 15 7 
917,2 1 6 4 7 3 14 9 88 106 
918,139 261 269 347 9 388 350 325 316 329 
920,39 58 55 2 76 4 1 20 6 33 
921,9 19 22 24 47 20 28 27 46 33 
922,1 7 14 9 4 3 20 6 19 8 
923,17 47 4 35 37 20 14 7 3 6 
924,6 1 88 72 8 202 179 15 2 51 
925,2 3 1 4 17 9 71 12 13 19 
926,5 239 1 2 17 511 7 4 28 742 
927,55 2 3 7 4 20 1 9 5 10 
928,8 2 6 1 25 7 3 14 9 15 
929,41 76 3 2 7 4 20 9 449 1 
930,4 66 8 6 148 22 80 14 134 44 
931,148 175 2 1 3 20 14 134 19 9 
932,254 146 165 1 316 4 474 563 350 8 
934,47 42 2 37 1 145 6 4 5 19 
935,45 4 2 11 19 1 50 6 22 326 
936,139 254 269 318 314 474 316 325 1 2 
937,1 4 3 20 9 80 129 7 5 39 
938,27 2 42 47 1 50 4 22 6 3 
939,4 3 1 20 7 202 8 2 14 72 
940,2 35 3 9 1 4 8 56 59 41 
941,4 3 51 7 2 87 6 13 34 15 
942,1279 1990 15 3 1 36 2 14 3351 83 
943,47 27 28 50 37 1 2 19 5 4 
945,17 2 3 1 4 7 11 22 12 28 
946,2 1 4 3 8 6 20 14 9 25 
947,3 4 1 9 11 6 5 41 39 19 
948,
949,2 7 1 6 3 4 36 15 35 9 
950,5354 1 4 7 8 9 78 22 12 72 
951,67 4 177 8 1 2 6 250 14 238 
952,41 39 55 76 1 7 4 6 9 20 
953,1214 58 40 1 31 3 41 2 9 76 
954,
956,55 58 3 76 2 7 9 11 1 4 
957,1 4 2 144 168 3 224 240 319 11 
958,6 4 7 1 2 8 20 15 202 14 
959,99 262 1 2 8 4 7 15 3 36 
961,17 2 7 3 6 42 4 1 11 9 
962,6 2 7 8 14 15 3 93 24 11 
963,3 15 1 2 39 249 4 66 41 31 
964,4 8 6 1 7 2 20 44 41 25 
965,2 4 3 1 11 6 18 15 9 5 
966,99 4 1 262 2 3 15 6 7 36 
967,31 39 40 3 2 4 7 20 22 1 
968,4 2 20 1 22 6 48 19 103 33 
969,39 58 2 3 4 15 1 34 165 9 
970,2 3 41 7 4 58 9 15 1 31 
971,9 32 5 11 1 39 41 17 10 20 
975,6 2 19 1 22 48 33 24 73 103 
976,1667 2272 5340 9523 3650 5322 2476 5951 3008 14577 
977,7 2 4 1 15 3 9 96 138 34 
978,4 22 2 1 6 33 20 141 73 65 
979,4 2 3 102 6 1 8 7 31 9 
980,72 6 2 51 813 1 8 34 66 7 
981,4 6 8 51 7 3 88 9 14 74 
984,4 2 34 60 94 77 133 139 8 53 
985,96 4 2 88 3 7 8 6 1 15 
986,212 2 48 4 83 9 19 3 1 22 
987,2 11 4 42 20 6 48 14 8 45 
988,58 55 2 3 1 4 35 15 20 56 
989,40 39 4 2 6 55 1 58 20 33 
990,47 42 1 4 6 145 9 3 14 5 
991,4 7 1 85 88 3 202 32 94 10 
992,139 165 269 1 4 2 15 60 3 350 
993,24 38 8 22 19 20 3 93 70 11 
994,55 22 20 76 3 48 1 19 9 465 
996,4 6 8 7 34 99 94 41 31 39 
997,7 6 2 1 8 10 20 19 14 15 
998,1 4 6 2 7 51 15 8 87 94 
999,4 32 8 72 1 88 6 10 44 60 
1000,4 2 6 3 36 7 101 14 77 19 
1001,2 7 3 1 6 14 8 30 20 15 
1002,41 2 58 3 1 22 20 6 48 19 
1003,1 2 20 19 6 65 33 141 8 45 
1004,
1007,1 4 8 19 84 9 24 11 33 80 
1008,2 22 31 1 41 3 39 6 45 141 
1009,2 22 4 1 33 6 3 103 24 14 
1010,4 1 44 6 14 16 20 9 15 25 
1011,55 58 2 76 4 1 15 7 22 20 
1012,1 2 3 36 4 9 77 39 8 66 
1013,4 2 6 1 8 19 14 7 22 33 
1014,2 1 3 4 6 15 8 9 14 24 
1016,4 8 14 7 3 67 9 20 177 66 
1017,96 138 34 4 3 72 51 15 2 6 
1018,37 1 2 6 7 28 4 3 14 17 
1019,7 1 2 10 3 6 54 30 4 59 
1020,254 146 350 325 563 1 2 335 261 4 
1021,8 4 1 6 16 3 25 19 20 7 
1022,1 20 44 48 33 3 73 56 26 28 
1024,96 4 3 182 1 2 8 208 324 10 
1025,4 48 80 22 6 8 20 3 9 24 
1026,2 3 9 89 41 1 706 31 33 23 
1027,39 2 4 33 1 7 35 6 19 17 
1028,6 1 2 8 20 14 84 7 24 72 
1029,1 2 7 4 6 15 8 14 9 3 
1030,208 182 7 4 2 3 5 1 10 11 
1031,60 31 4 58 304 2 1 76 428 20 
1032,32 182 4 2 1 66 85 6 19 60 
1033,
1034,4 8 15 3 2 7 1 6 44 36 
1035,1 8 2 6 19 3 20 22 7 84 
1036,4 40 41 3 39 1 9 55 22 11 
1037,2 6 20 1 8 19 22 48 14 7 
1038,34 4 8 1 2 7 25 6 9 44 
1039,20 1 6 8 80 22 48 220 9 3 
1041,50 2 4 56 19 14 6 136 3 168 
1042,1 2 4 31 39 41 35 116 40 20 
1043,4 1 19 6 80 74 33 103 3 14 
1044,254 165 2 171 1 314 35 269 4 318 
1046,4 20 95 1 3 6 24 83 9 170 
1047,2 4 3 1 19 20 9 8 95 33 
1048,2 4 1 14 7 8 24 132 3 46 
1049,4 22 1 20 103 6 74 9 19 45 
1050,3 55 4 1 17 9 42 146 76 254 
1051,6 20 33 48 44 14 26 74 9 60 
1052,88 4 7 2 15 1 87 3 81 26 
1053,22 8 19 14 326 3 48 157 65 103 
1056,2 9 4 1 22 3 17 27 11 45 
1057,40 58 55 3 76 2 4 1 8 6 
1058,133 146 4 314 1 2 269 165 316 6 
1059,8 1 2 99 83 279 31 32 9 6 
1060,34 99 2 41 31 4 7 1 40 39 
1061,4 1 77 9 2 6 20 148 44 25 
1062,1 4 2 11 17 48 6 20 80 42 
1063,
1064,2 1 6 11 4 8 27 9 3 198 
1065,17 42 28 11 19 2 5 50 4 1 
1066,4 2 41 19 31 116 22 60 39 66 
1067,4 3 2 1 60 32 116 7 138 8 
1069,35 9 6 2 14 104 8 11 19 168 
1070,2 1 3 4 14 9 8 30 18 31 
1071,52 8 3 4 44 25 2 1 7 229 
1072,3 11 7 10 27 376 9 28 1 48 
1073,2 22 4 1 19 48 103 6 3 33 
1075,4 2 1 22 6 45 8 20 48 19 
1076,6 4 19 9 8 7 22 45 48 26 
1077,2 8 3 1 9 44 35 6 7 19 
1079,2 139 350 39 31 347 146 325 9 329 
1080,1 2 44 20 7 3 26 14 60 118 
1081,1 4 7 15 2 14 3 51 44 85 
1082,2 4 1 3 8 6 15 31 41 39 
1083,2 4 55 1 9 3 35 220 22 6 
1084,4 6 22 19 8 48 14 3 17 80 
1085,2 6 93 117 38 4 15 3 203 19 
1086,4 6 1 3 8 7 34 88 22 10 
1087,2 287 71 5 126 7 321 293 37 18 
1088,4 1 2 8 7 3 20 16 62 24 
1089,2 28 1 27 47 7 50 12 6 42 
1090,4 3 7 2 8 66 6 51 20 16 
1091,2 1 6 4 3 35 8 7 14 11 
1092,1 2 4 7 20 8 14 44 9 72 
1096,1 22 48 33 65 80 7 228 73 110 
1097,2 80 1 22 20 14 11 174 48 25 
1099,4 8 6 3 72 24 77 60 7 66 
1100,37 17 2 9 50 35 1 6 5 4 
1102,11 47 27 42 28 50 5 1 2 136 
1103,2 202 34 3 6 8 1 88 94 32 
1104,1 2 8 6 44 72 14 16 7 3 
1106,27 50 5 2 37 1 4 19 22 375 
1107,2 4 1 20 9 22 8 33 26 6 
1108,1 14 20 3 19 24 48 22 80 84 
1109,2 4 3 8 116 9 19 7 31 83 
1110,582 3 2 1 4 35 56 10 30 22 
1111,2 3 4 22 1 33 48 9 5 6 
1112,2 48 19 4 1 424 3 83 22 20 
1113,2 4 7 9 35 1 6 3 11 22 
1114,4 6 1 14 2 617 8 7 106 25 
1115,6 1 8 7 3 9 24 14 88 36 
1116,4 2 1 8 14 3 22 33 44 19 
1117,17 38 6 2 4 42 27 14 50 19 
1118,4 2 1 6 14 3 15 10 32 8 
1119,4 1 2 7 19 20 6 22 48 3 
1120,87 256 4 3 88 6 20 179 2 393 
1122,4 2 7 9 1 10 31 19 6 8 
1123,1 2 8 22 6 20 5 10 9 16 
1124,4 2 7 15 8 11 6 41 40 10 
1125,4 1 22 20 19 220 7 33 48 8 
1126,6 1 4 2 14 7 3 11 48 19 
1127,4 1 22 2 20 33 14 8 3 65 
1128,4 2 9 8 1 12 7 5 3 6 
1129,3 4 1 11 7 22 41 5 33 9 
1130,1 4 6 8 14 2 77 54 22 26 
1131,11 47 42 2 37 104 1 168 4 145 
1132,4 2 1 20 6 8 19 60 84 33 
1133,347 139 261 388 329 353 171 316 441 165 
1135,1 2 133 3 7 8 94 96 318 6 
1136,1 6 93 203 2 4 214 11 19 603 
1138,4 148 6 2 134 3 8 279 304 19 
1139,7 2 3 15 1 6 40 112 58 39 
1140,66 60 148 2 4 1 116 3 133 8 
1141,32 4 182 3 1 138 7 2 36 34 
1142,
1143,401 813 88 4 8 72 2 255 1099 51 
1144,41 31 39 40 58 55 2 1 4 6 
1146,242 7 3 2 15 4 1 34 40 249 
1149,4 2 7 15 8 41 31 39 25 5 
1151,41 39 3 76 1 20 6 22 7 9 
1153,2 1 14 34 7 46 9 90 15 3 
1154,2 6 8 9 3 14 22 7 80 33 
1155,4 2 1 31 41 58 48 20 39 40 
1156,4 1 8 3 22 6 19 7 31 14 
1157,4 2 6 250 14 1 8 20 541 45 
1158,4 2 3 1 19 22 20 44 6 7 
1159,
1160,11 17 3 41 4 40 7 23 58 433 
1161,4 2 1 33 48 39 41 6 55 40 
1162,35 5 56 2 3 144 1 4 12 149 
1163,41 31 1 7 39 282 33 4 40 15 
1164,4 2 7 3 6 1 35 14 30 11 
1166,4 2 8 38 24 15 6 7 3 19 
1167,2 1 11 7 3 4 58 14 19 184 
1168,35 2 19 6 66 20 3 8 184 48 
1169,2 1 8 20 7 44 80 74 26 9 
1172,345 6 108 4 2 1 14 20 15 74 
1173,11 9 19 6 4 5 37 145 31 41 
1174,133 1 4 2 139 3 116 314 171 254 
1175,8 116 3 138 60 2 20 182 6 148 
1176,1 2 20 44 19 24 9 48 25 66 
1178,2 6 4 3 36 7 34 9 41 15 
1179,2 1 7 6 3 14 4 155 20 41 
1180,6 1 2 3 7 14 8 19 26 87 
1181,35 2 168 184 3 4 149 1 6 11 
1183,4 2 14 7 8 3 20 48 84 22 
1184,40 3 4 7 20 14 22 35 33 48 
1185,1 4 6 19 20 11 22 17 80 24 
1187,6 1 14 20 7 33 22 24 8 3 
1188,2 6 4 26 25 5225 14 106 176 9 
1189,4 2 22 1 6 20 48 65 19 14 
1190,3 9 4 1 7 23 11 17 56 78 
1191,3 147 2 34 708 40 585 39 41 907 
1192,4 3 6 1 41 9 7 39 8 31 
1193,2 71 1 17 3 27 9 13 4 11 
1194,4 324 344 2 20 1 8 25 3 33 
1195,36 4 3 6 1 2 101 8 87 257 
1197,2 1 133 4 146 6 314 254 171 165 
1198,4 1 2 6 44 14 24 20 3 16 
1200,4 2 1 9 3 6 8 15 35 104 
1201,2 4 6 1 10 7 26 178 8 14 
1202,95 4 220 2 326 6 22 9 20 465 
1203,6 3 2 4 1 14 8 20 30 19 
1204,
1205,438 2 63 20 17 5 1 8 155 2007 
1206,4 35 56 11 3 14 19 17 22 24 
1207,15 8 1 2 3 7 4 6 101 257 
1208,107 1 2 202 34 81 4 87 8 179 
1210,11 6 2 4 28 3 1 14 7 42 
1211,6 2 7 1 4 15 14 8 90 34 
1212,4 8 1 2 34 15 3 88 66 20 
1213,1 4 2 116 17 11 8 27 19 42 
1214,433 399 582 2 1 28 3 9 5 4 
1216,7 1 6 2 3 4 14 24 36 8 
1218,2 4 6 1 8 14 48 45 20 22 
1219,4 1 2 6 11 8 3 20 7 14 
1220,2 20 22 1 8 6 48 33 45 9 
1222,
1223,6 1 2 4 7 8 14 87 3 16 
1225,4 9 14 3 132 7 19 8 22 38 
1228,171 2 1 4 133 139 6 8 563 859 
1229,2 3 1 4 6 51 15 7 20 26 
1230,573 299 3 764 2 7 1 636 32 4 
1231,101 7 3 4 8 2 1 6 34 88 
1232,6 2 14 19 7 3 84 8 24 20 
1233,2 8 389 326 1 20 7 1024 22 537 
1234,6 2 1 67 4 177 8 14 164 278 
1235,388 292 329 2 1 1069 3 9 441 7 
1236,11 2 6 3 1 4 7 14 28 8 
1237,34 1 8 4 6 1198 94 7 14 2 
1238,82 282 754 308 89 5 2 3 343 10 
1239,2 3 4 57 43 9 64 12 8 23 
1240,4 1 8 9 2 10 3 123 13 7 
1241,1 4 7 2 3 19 44 16 14 22 
1243,
1244,82 308 236 89 282 343 5 2 754 390 
1245,82 7 15 5 3 2 4 39 36 1 
1246,
1247,1 2 4 7 5 6 11 19 22 27 
1248,4 6 2 1 7 8 14 81 51 26 
1249,4 134 20 2 3 66 1 77 22 8 
1250,2 1 6 9 48 65 19 20 103 139 
1251,1 3 2 8 4 186 6 5 14 9 
1252,2 59 3 1 35 4 11 7 30 159 
1253,94 4 2 262 585 147 6 8 53 1 
1254,88 4 2 1 6 87 81 7 26 179 
1255,133 318 146 314 165 325 347 2 329 1 
1256,4 2 3 9 14 7 8 20 60 12 
1257,2 20 1 141 6 33 19 24 65 170 
1258,4 1 6 2 7 8 34 72 20 3 
1259,2 210 775 451 11 17 3 20 4 37 
1260,1 2 4 6 15 41 11 31 40 29 
1261,11 2 1 47 50 22 4 37 3 80 
1262,9 7 56 3 2 1 4 20 30 11 
1263,1 4 6 2 31 8 41 39 14 15 
1264,2 7 4 3 6 8 1 25 22 41 
1265,4 2 1 8 9 19 3 14 22 20 
1266,2 4 14 56 3 95 22 11 8 41 
1267,7 2 15 9 1 3 6 4 30 59 
1270,7 4 2 39 58 31 41 6 40 9 
1271,4 2 6 9 51 7 8 26 19 3 
1272,17 2 9 3 27 11 1 47 7 19 
1273,32 4 3 51 138 1 15 324 8 6 
1274,1 3 4 10 2 6 44 8 159 9 
1277,88 4 72 6 255 8 2 1099 51 1 
1278,139 171 146 318 2 261 314 563 350 9 
1280,27 11 42 37 2 145 1 5 4 6 
1281,3 2 4 119 1 7 5 9 32 252 
1283,4 1 6 20 157 33 22 48 3 8 
1284,242 313 4 1 7 119 20 41 40 8 
1285,3 7 2 1 4 36 6 9 101 33 
1287,82 2 236 3 89 5 547 4 7 308 
1288,39 32 76 2 1 8 77 34 15 6 
1289,4 2 22 20 103 8 6 65 80 24 
1290,1 4 6 8 15 20 19 41 22 9 
1291,40 4 58 55 1 2 3 76 19 116 
1293,1 2 4 95 19 6 45 3 7 14 
1294,1 2 6 4 8 7 3 14 19 20 
1295,2 4 1 3 9 43 165 64 35 12 
1296,7 1 3 2 6 8 4 68 11 18 
1298,41 3 4 342 20 9 7 22 1 48 
1299,41 40 55 76 2 4 9 1 6 20 
1300,41 40 4 22 58 9 20 14 83 24 
1301,2 32 4 3 533 1 20 8 31 25 
1303,9 31 40 39 1 7 5 55 4 388 
1305,4 27 2 28 1 11 19 3 47 45 
1307,2 4 6 3 1 8 15 31 25 14 
1308,31 139 2 41 9 3 165 58 1 316 
1309,7 1 2 15 85 8 59 68 36 154 
1310,139 171 314 269 165 1 474 316 4 747 
1311,2 1 9 4 7 143 6 20 22 5 
1312,22 1 20 48 3 6 19 33 9 8 
1313,1 6 4 2 8 38 14 214 3 7 
1316,35 56 168 104 149 224 1 2 373 4 
1317,4 6 14 1 7 20 19 3 8 22 
1318,6 3 4 1 7 2 10 24 517 20 
1319,81 2 4 365 7 202 87 10 51 72 
1320,4 8 6 72 2 3 118 88 7 1 
1321,4 2 3 1 19 22 48 7 6 33 
1322,2 41 1 4 31 7 55 58 56 50 
1323,1 14 11 90 8 3 70 85 87 51 
1324,4 6 20 1 8 19 14 22 3 7 
1325,2 9 45 56 4 168 1 373 144 20 
1327,4 2 1 3 9 15 11 6 26 30 
1328,2 88 7 1 8 107 6 4 10 131 
1329,17 50 4 2 1 3 7 19 27 37 
1331,1 257 6 7 2 4 3 8 88 583 
1332,139 2 347 1 350 4 165 133 408 474 
1333,2 58 3 22 1 7 9 48 6 33 
1334,4 6 2 3 36 8 72 34 26 14 
1335,41 39 76 3 2 4 7 32 6 22 
1336,1 4 8 106 6 3 14 19 20 84 
1337,1 6 4 2 7 14 51 20 199 25 
1338,11 47 42 2 37 1 9 23 136 3 
1339,1 4 22 33 20 19 80 14 8 7 
1340,2 3 4 31 41 39 8 9 6 58 
1341,10 121 2 7 3 1 125 6 4 32 
1343,3 8 6 2 1 4 14 25 52 60 
1344,2 282 89 308 33 390 1 3 7 5 
1345,34 7 4 6 99 15 2 3 8 24 
1347,11 1 3 4 5 27 19 2 47 8 
1348,2 3 11 122 9 1 30 35 28 41 
1349,430 313 242 2 4 3 124 20 1 7 
1350,58 2 76 3 7 1 20 11 22 9 
1351,4 8 1 6 34 179 88 176 2 20 
1352,4 6 80 33 9 17 7 22 27 31 
1354,66 2 60 1 175 6 44 134 14 103 
1355,41 326 22 58 20 3 7 8 6 19 
1357,7 15 1 4 2 6 36 51 3 38 
1359,4 2 170 8 134 9 20 1 171 254 
1360,2 4 15 81 1 26 107 131 202 3 
1361,67 177 8 4 2 1 14 238 250 7 
1362,148 4 1 20 3 6 8 265 279 428 
1363,27 1 2 4 37 14 3 9 35 8 
1364,2 1 4 6 14 15 3 88 26 9 
1366,2 7 3 1 59 15 45 18 14 36 
1367,94 99 2 3 262 1 15 7 6 4 
1368,4 1 6 22 20 8 14 33 157 7 
1369,7 3 6 1 4 51 36 10 9 154 
1370,8 14 24 3 19 7 20 25 9 84 
1371,88 51 4 1 2 6 81 94 365 87 
1372,35 56 9 104 144 184 2 149 4 168 
1373,1 3 6 154 58 41 39 4 7 34 
1377,22238 3564 8939 17522 658 19668 15798 3304 5918 165 
1378,1 14 7 11 19 8 37 15 28 18 
1379,15 4 3 2 10 1 41 411 22 33 
1380,2 3 1 7 4 41 15 31 9 11 
1381,4 2 22 20 103 33 19 6 170 48 
1382,2 9 21 1 509 14 3 160 34 7 
1383,2 7 4 19 15 1 20 3 8 17 
1384,4 22 19 65 80 24 8 3 45 7 
1385,95 41 2 55 4 58 22 326 3 9 
1386,45 22 2 1 48 19 6 24 73 8 
1387,11 47 50 2 1 9 4 3 111 6 
1388,2 1 103 19 65 6 41 212 14 73 
1389,66 4 60 1 8 6 20 148 2 175 
1390,34 99 147 708 3 2 2075 40 1443 53 
1391,39 55 3 2 4 1 9 15 6 8 
1392,1020 4 10 1 2 7 3 5 9 51 
1393,17 27 28 47 2 37 1 4 7 19 
1395,51 7 2 4 6 1 14 8 87 34 
1396,1 2 7 6 4 3 51 30 14 9 
1397,4 33 2 1 48 73 19 65 115 5 
1398,1 33 22 48 20 6 9 8 14 45 
1399,4 6 35 1 2 9 22 20 104 14 
1400,2 19 4 33 1 48 20 3 6 8 
1401,7 2 15 1 3 19 4 34 108 8 
1402,226 2 4 1 6 14 8 19 44 3 
1404,15 366 6 87 14 36 7 5689 2016 230 
1405,4 2 6 20 1 14 22 19 8 75 
1406,8 1 2 4 6 16 226 14 11 3 
1407,1 1682 2 1828 1429 4 14 3 41 36 
1408,4 2 1 116 95 22 20 8 175 220 
1409,2 20 22 19 8 33 7 41 3 31 
1410,6 2 14 24 22 19 48 3 7 20 
1411,2 6 22 8 7 19 3 33 9 48 
1413,1 2 8 9 35 22 6 3 20 48 
1414,4 2 35 6 9 1 56 104 14 3 
1415,4 2 1 16 67 25 6 135 20 7 
1416,40 31 306 486 126 708 320 76 775 9304 
1418,4 1 6 8 41 33 31 20 9 14 
1419,2 20 3 14 7 66 24 22 77 44 
1420,4 1 8 19 2 26 7 6 20 14 
1421,32 4 3 15 1268 79 25 1 7 464 
